"country","year","sex","age","num_suicides","population","suicides_100k","key","gdp","gdp_per_capita","generation","region"
"Denmark",2002,"male","55-74",140,528640,26.48,"Denmark2002",178635160297,35435,"Silent","Europe & Central Asia"
"Denmark",2002,"male","35-54",182,784825,23.19,"Denmark2002",178635160297,35435,"Boomers","Europe & Central Asia"
"Denmark",2002,"female","75+",42,239014,17.57,"Denmark2002",178635160297,35435,"Silent","Europe & Central Asia"
"Denmark",2002,"male","25-34",64,383869,16.67,"Denmark2002",178635160297,35435,"Generation X","Europe & Central Asia"
"Denmark",2002,"male","15-24",40,302190,13.24,"Denmark2002",178635160297,35435,"Millenials","Europe & Central Asia"
"Denmark",2002,"female","55-74",63,556057,11.33,"Denmark2002",178635160297,35435,"Silent","Europe & Central Asia"
"Denmark",2002,"female","35-54",63,762841,8.26,"Denmark2002",178635160297,35435,"Boomers","Europe & Central Asia"
"Denmark",2002,"female","25-34",11,374887,2.93,"Denmark2002",178635160297,35435,"Generation X","Europe & Central Asia"
"Denmark",2002,"female","15-24",6,292727,2.05,"Denmark2002",178635160297,35435,"Millenials","Europe & Central Asia"
"Denmark",2002,"female","5-14",0,328734,0,"Denmark2002",178635160297,35435,"Millenials","Europe & Central Asia"
"Denmark",2002,"male","5-14",0,346889,0,"Denmark2002",178635160297,35435,"Millenials","Europe & Central Asia"
"Denmark",2003,"male","75+",73,141062,51.75,"Denmark2003",218095997085,43129,"Silent","Europe & Central Asia"
"Denmark",2003,"male","35-54",206,784047,26.27,"Denmark2003",218095997085,43129,"Boomers","Europe & Central Asia"
"Denmark",2003,"male","55-74",129,542296,23.79,"Denmark2003",218095997085,43129,"Silent","Europe & Central Asia"
"Denmark",2003,"male","25-34",48,376343,12.75,"Denmark2003",218095997085,43129,"Generation X","Europe & Central Asia"
"Denmark",2003,"female","75+",26,237848,10.93,"Denmark2003",218095997085,43129,"Silent","Europe & Central Asia"
"Denmark",2003,"female","55-74",59,567852,10.39,"Denmark2003",218095997085,43129,"Silent","Europe & Central Asia"
"Denmark",2003,"male","15-24",24,300836,7.98,"Denmark2003",218095997085,43129,"Millenials","Europe & Central Asia"
"Denmark",2003,"female","35-54",43,763110,5.63,"Denmark2003",218095997085,43129,"Boomers","Europe & Central Asia"
"Denmark",2003,"female","25-34",19,369080,5.15,"Denmark2003",218095997085,43129,"Generation X","Europe & Central Asia"
"Denmark",2003,"female","15-24",6,290582,2.06,"Denmark2003",218095997085,43129,"Millenials","Europe & Central Asia"
"Denmark",2003,"female","5-14",0,332848,0,"Denmark2003",218095997085,43129,"Millenials","Europe & Central Asia"
"Denmark",2003,"male","5-14",0,350879,0,"Denmark2003",218095997085,43129,"Millenials","Europe & Central Asia"
"Denmark",2004,"male","75+",69,142305,48.49,"Denmark2004",251373036671,49552,"Silent","Europe & Central Asia"
"Denmark",2004,"male","35-54",180,782832,22.99,"Denmark2004",251373036671,49552,"Boomers","Europe & Central Asia"
"Denmark",2004,"male","55-74",125,553556,22.58,"Denmark2004",251373036671,49552,"Silent","Europe & Central Asia"
"Denmark",2004,"male","25-34",60,369973,16.22,"Denmark2004",251373036671,49552,"Generation X","Europe & Central Asia"
"Denmark",2004,"female","55-74",66,578536,11.41,"Denmark2004",251373036671,49552,"Silent","Europe & Central Asia"
"Denmark",2004,"male","15-24",33,301933,10.93,"Denmark2004",251373036671,49552,"Millenials","Europe & Central Asia"
"Denmark",2004,"female","75+",23,237260,9.69,"Denmark2004",251373036671,49552,"Silent","Europe & Central Asia"
"Denmark",2004,"female","35-54",71,762293,9.31,"Denmark2004",251373036671,49552,"Boomers","Europe & Central Asia"
"Denmark",2004,"female","25-34",19,364710,5.21,"Denmark2004",251373036671,49552,"Generation X","Europe & Central Asia"
"Denmark",2004,"female","15-24",11,290626,3.78,"Denmark2004",251373036671,49552,"Millenials","Europe & Central Asia"
"Denmark",2004,"female","5-14",2,335587,0.6,"Denmark2004",251373036671,49552,"Millenials","Europe & Central Asia"
"Denmark",2004,"male","5-14",2,353316,0.57,"Denmark2004",251373036671,49552,"Millenials","Europe & Central Asia"
"Denmark",2005,"male","75+",83,143327,57.91,"Denmark2005",264467308109,51960,"Silent","Europe & Central Asia"
"Denmark",2005,"male","55-74",139,564794,24.61,"Denmark2005",264467308109,51960,"Silent","Europe & Central Asia"
"Denmark",2005,"male","35-54",158,781448,20.22,"Denmark2005",264467308109,51960,"Boomers","Europe & Central Asia"
"Denmark",2005,"female","75+",38,236734,16.05,"Denmark2005",264467308109,51960,"Silent","Europe & Central Asia"
"Denmark",2005,"male","25-34",53,364110,14.56,"Denmark2005",264467308109,51960,"Generation X","Europe & Central Asia"
"Denmark",2005,"female","55-74",61,588430,10.37,"Denmark2005",264467308109,51960,"Silent","Europe & Central Asia"
"Denmark",2005,"female","35-54",58,762175,7.61,"Denmark2005",264467308109,51960,"Boomers","Europe & Central Asia"
"Denmark",2005,"male","15-24",21,305232,6.88,"Denmark2005",264467308109,51960,"Millenials","Europe & Central Asia"
"Denmark",2005,"female","25-34",10,360100,2.78,"Denmark2005",264467308109,51960,"Generation X","Europe & Central Asia"
"Denmark",2005,"female","15-24",7,292929,2.39,"Denmark2005",264467308109,51960,"Millenials","Europe & Central Asia"
"Denmark",2005,"male","5-14",3,354025,0.85,"Denmark2005",264467308109,51960,"Millenials","Europe & Central Asia"
"Denmark",2005,"female","5-14",0,336548,0,"Denmark2005",264467308109,51960,"Millenials","Europe & Central Asia"
"Denmark",2006,"male","75+",79,144928,54.51,"Denmark2006",282884912894,55354,"Silent","Europe & Central Asia"
"Denmark",2006,"male","55-74",155,575056,26.95,"Denmark2006",282884912894,55354,"Silent","Europe & Central Asia"
"Denmark",2006,"male","35-54",161,782816,20.57,"Denmark2006",282884912894,55354,"Boomers","Europe & Central Asia"
"Denmark",2006,"male","25-34",52,355908,14.61,"Denmark2006",282884912894,55354,"Generation X","Europe & Central Asia"
"Denmark",2006,"female","55-74",71,597984,11.87,"Denmark2006",282884912894,55354,"Silent","Europe & Central Asia"
"Denmark",2006,"female","75+",25,236472,10.57,"Denmark2006",282884912894,55354,"Silent","Europe & Central Asia"
"Denmark",2006,"male","15-24",24,312053,7.69,"Denmark2006",282884912894,55354,"Millenials","Europe & Central Asia"
"Denmark",2006,"female","35-54",57,763418,7.47,"Denmark2006",282884912894,55354,"Boomers","Europe & Central Asia"
"Denmark",2006,"female","25-34",15,353444,4.24,"Denmark2006",282884912894,55354,"Generation X","Europe & Central Asia"
"Denmark",2006,"female","15-24",9,298500,3.02,"Denmark2006",282884912894,55354,"Millenials","Europe & Central Asia"
"Denmark",2006,"female","5-14",1,336170,0.3,"Denmark2006",282884912894,55354,"Millenials","Europe & Central Asia"
"Denmark",2006,"male","5-14",1,353711,0.28,"Denmark2006",282884912894,55354,"Millenials","Europe & Central Asia"
"Denmark",2007,"male","75+",59,146309,40.33,"Denmark2007",319423370134,62229,"Silent","Europe & Central Asia"
"Denmark",2007,"male","55-74",124,584457,21.22,"Denmark2007",319423370134,62229,"Silent","Europe & Central Asia"
"Denmark",2007,"male","35-54",145,786990,18.42,"Denmark2007",319423370134,62229,"Boomers","Europe & Central Asia"
"Denmark",2007,"male","25-34",56,347246,16.13,"Denmark2007",319423370134,62229,"Generation X","Europe & Central Asia"
"Denmark",2007,"female","75+",33,235854,13.99,"Denmark2007",319423370134,62229,"Silent","Europe & Central Asia"
"Denmark",2007,"female","35-54",71,768072,9.24,"Denmark2007",319423370134,62229,"Boomers","Europe & Central Asia"
"Denmark",2007,"female","55-74",55,606387,9.07,"Denmark2007",319423370134,62229,"Silent","Europe & Central Asia"
"Denmark",2007,"male","15-24",15,320054,4.69,"Denmark2007",319423370134,62229,"Millenials","Europe & Central Asia"
"Denmark",2007,"female","25-34",15,345418,4.34,"Denmark2007",319423370134,62229,"Generation X","Europe & Central Asia"
"Denmark",2007,"female","15-24",6,305722,1.96,"Denmark2007",319423370134,62229,"Millenials","Europe & Central Asia"
"Denmark",2007,"male","5-14",2,351664,0.57,"Denmark2007",319423370134,62229,"Generation Z","Europe & Central Asia"
"Denmark",2007,"female","5-14",0,334828,0,"Denmark2007",319423370134,62229,"Generation Z","Europe & Central Asia"
"Denmark",2008,"male","75+",62,147834,41.94,"Denmark2008",353361056080,68447,"Silent","Europe & Central Asia"
"Denmark",2008,"male","55-74",127,595286,21.33,"Denmark2008",353361056080,68447,"Silent","Europe & Central Asia"
"Denmark",2008,"male","35-54",150,788890,19.01,"Denmark2008",353361056080,68447,"Boomers","Europe & Central Asia"
"Denmark",2008,"male","25-34",48,341329,14.06,"Denmark2008",353361056080,68447,"Generation X","Europe & Central Asia"
"Denmark",2008,"female","75+",27,235396,11.47,"Denmark2008",353361056080,68447,"Silent","Europe & Central Asia"
"Denmark",2008,"female","55-74",63,616691,10.22,"Denmark2008",353361056080,68447,"Silent","Europe & Central Asia"
"Denmark",2008,"female","35-54",76,770688,9.86,"Denmark2008",353361056080,68447,"Boomers","Europe & Central Asia"
"Denmark",2008,"male","15-24",30,330409,9.08,"Denmark2008",353361056080,68447,"Millenials","Europe & Central Asia"
"Denmark",2008,"female","25-34",9,338992,2.65,"Denmark2008",353361056080,68447,"Generation X","Europe & Central Asia"
"Denmark",2008,"female","15-24",8,315514,2.54,"Denmark2008",353361056080,68447,"Millenials","Europe & Central Asia"
"Denmark",2008,"female","5-14",2,332388,0.6,"Denmark2008",353361056080,68447,"Generation Z","Europe & Central Asia"
"Denmark",2008,"male","5-14",1,349108,0.29,"Denmark2008",353361056080,68447,"Generation Z","Europe & Central Asia"
"Denmark",2009,"male","75+",64,150153,42.62,"Denmark2009",321241396034,61863,"Silent","Europe & Central Asia"
"Denmark",2009,"male","55-74",165,604423,27.3,"Denmark2009",321241396034,61863,"Silent","Europe & Central Asia"
"Denmark",2009,"male","35-54",186,790578,23.53,"Denmark2009",321241396034,61863,"Boomers","Europe & Central Asia"
"Denmark",2009,"female","75+",32,235213,13.6,"Denmark2009",321241396034,61863,"Silent","Europe & Central Asia"
"Denmark",2009,"male","25-34",36,335963,10.72,"Denmark2009",321241396034,61863,"Generation X","Europe & Central Asia"
"Denmark",2009,"female","55-74",52,625986,8.31,"Denmark2009",321241396034,61863,"Silent","Europe & Central Asia"
"Denmark",2009,"male","15-24",24,340143,7.06,"Denmark2009",321241396034,61863,"Millenials","Europe & Central Asia"
"Denmark",2009,"female","35-54",43,773415,5.56,"Denmark2009",321241396034,61863,"Boomers","Europe & Central Asia"
"Denmark",2009,"female","25-34",13,334052,3.89,"Denmark2009",321241396034,61863,"Generation X","Europe & Central Asia"
"Denmark",2009,"female","15-24",4,324876,1.23,"Denmark2009",321241396034,61863,"Millenials","Europe & Central Asia"
"Denmark",2009,"male","5-14",2,347259,0.58,"Denmark2009",321241396034,61863,"Generation Z","Europe & Central Asia"
"Denmark",2009,"female","5-14",1,330729,0.3,"Denmark2009",321241396034,61863,"Generation Z","Europe & Central Asia"
"Denmark",2010,"male","75+",61,153231,39.81,"Denmark2010",321995350347,61711,"Silent","Europe & Central Asia"
"Denmark",2010,"male","55-74",142,613233,23.16,"Denmark2010",321995350347,61711,"Silent","Europe & Central Asia"
"Denmark",2010,"male","35-54",142,791338,17.94,"Denmark2010",321995350347,61711,"Generation X","Europe & Central Asia"
"Denmark",2010,"male","25-34",43,329780,13.04,"Denmark2010",321995350347,61711,"Generation X","Europe & Central Asia"
"Denmark",2010,"female","75+",22,236409,9.31,"Denmark2010",321995350347,61711,"Silent","Europe & Central Asia"
"Denmark",2010,"female","55-74",56,634607,8.82,"Denmark2010",321995350347,61711,"Silent","Europe & Central Asia"
"Denmark",2010,"female","35-54",64,776699,8.24,"Denmark2010",321995350347,61711,"Generation X","Europe & Central Asia"
"Denmark",2010,"male","15-24",17,349175,4.87,"Denmark2010",321995350347,61711,"Millenials","Europe & Central Asia"
"Denmark",2010,"female","15-24",10,333696,3,"Denmark2010",321995350347,61711,"Millenials","Europe & Central Asia"
"Denmark",2010,"female","25-34",6,327722,1.83,"Denmark2010",321995350347,61711,"Generation X","Europe & Central Asia"
"Denmark",2010,"female","5-14",0,327790,0,"Denmark2010",321995350347,61711,"Generation Z","Europe & Central Asia"
"Denmark",2010,"male","5-14",0,344105,0,"Denmark2010",321995350347,61711,"Generation Z","Europe & Central Asia"
"Denmark",2011,"male","75+",48,156856,30.6,"Denmark2011",344003209696,65598,"Silent","Europe & Central Asia"
"Denmark",2011,"male","35-54",189,791137,23.89,"Denmark2011",344003209696,65598,"Generation X","Europe & Central Asia"
"Denmark",2011,"male","55-74",139,621859,22.35,"Denmark2011",344003209696,65598,"Boomers","Europe & Central Asia"
"Denmark",2011,"male","25-34",35,326633,10.72,"Denmark2011",344003209696,65598,"Millenials","Europe & Central Asia"
"Denmark",2011,"female","75+",22,237867,9.25,"Denmark2011",344003209696,65598,"Silent","Europe & Central Asia"
"Denmark",2011,"female","55-74",57,643276,8.86,"Denmark2011",344003209696,65598,"Boomers","Europe & Central Asia"
"Denmark",2011,"male","15-24",26,356319,7.3,"Denmark2011",344003209696,65598,"Millenials","Europe & Central Asia"
"Denmark",2011,"female","35-54",50,778373,6.42,"Denmark2011",344003209696,65598,"Generation X","Europe & Central Asia"
"Denmark",2011,"female","25-34",12,323639,3.71,"Denmark2011",344003209696,65598,"Millenials","Europe & Central Asia"
"Denmark",2011,"female","15-24",11,340056,3.23,"Denmark2011",344003209696,65598,"Millenials","Europe & Central Asia"
"Denmark",2011,"female","5-14",0,326359,0,"Denmark2011",344003209696,65598,"Generation Z","Europe & Central Asia"
"Denmark",2011,"male","5-14",0,341776,0,"Denmark2011",344003209696,65598,"Generation Z","Europe & Central Asia"
"Denmark",2012,"male","75+",67,161259,41.55,"Denmark2012",327148899962,62071,"Silent","Europe & Central Asia"
"Denmark",2012,"male","35-54",209,788215,26.52,"Denmark2012",327148899962,62071,"Generation X","Europe & Central Asia"
"Denmark",2012,"male","55-74",153,630159,24.28,"Denmark2012",327148899962,62071,"Boomers","Europe & Central Asia"
"Denmark",2012,"female","55-74",71,651381,10.9,"Denmark2012",327148899962,62071,"Boomers","Europe & Central Asia"
"Denmark",2012,"male","25-34",31,326746,9.49,"Denmark2012",327148899962,62071,"Millenials","Europe & Central Asia"
"Denmark",2012,"male","15-24",33,362466,9.1,"Denmark2012",327148899962,62071,"Millenials","Europe & Central Asia"
"Denmark",2012,"female","75+",19,240759,7.89,"Denmark2012",327148899962,62071,"Silent","Europe & Central Asia"
"Denmark",2012,"female","35-54",58,776419,7.47,"Denmark2012",327148899962,62071,"Generation X","Europe & Central Asia"
"Denmark",2012,"female","25-34",11,322504,3.41,"Denmark2012",327148899962,62071,"Millenials","Europe & Central Asia"
"Denmark",2012,"female","15-24",8,346154,2.31,"Denmark2012",327148899962,62071,"Millenials","Europe & Central Asia"
"Denmark",2012,"male","5-14",1,340022,0.29,"Denmark2012",327148899962,62071,"Generation Z","Europe & Central Asia"
"Denmark",2012,"female","5-14",0,324455,0,"Denmark2012",327148899962,62071,"Generation Z","Europe & Central Asia"
"Denmark",2013,"male","75+",62,166011,37.35,"Denmark2013",343584385594,64831,"Silent","Europe & Central Asia"
"Denmark",2013,"male","55-74",157,637775,24.62,"Denmark2013",343584385594,64831,"Boomers","Europe & Central Asia"
"Denmark",2013,"male","35-54",174,785198,22.16,"Denmark2013",343584385594,64831,"Generation X","Europe & Central Asia"
"Denmark",2013,"female","75+",25,243880,10.25,"Denmark2013",343584385594,64831,"Silent","Europe & Central Asia"
"Denmark",2013,"male","25-34",33,328192,10.06,"Denmark2013",343584385594,64831,"Millenials","Europe & Central Asia"
"Denmark",2013,"female","55-74",52,658936,7.89,"Denmark2013",343584385594,64831,"Boomers","Europe & Central Asia"
"Denmark",2013,"female","35-54",54,775088,6.97,"Denmark2013",343584385594,64831,"Generation X","Europe & Central Asia"
"Denmark",2013,"male","15-24",23,367000,6.27,"Denmark2013",343584385594,64831,"Millenials","Europe & Central Asia"
"Denmark",2013,"female","25-34",16,322819,4.96,"Denmark2013",343584385594,64831,"Millenials","Europe & Central Asia"
"Denmark",2013,"female","15-24",12,350607,3.42,"Denmark2013",343584385594,64831,"Millenials","Europe & Central Asia"
"Denmark",2013,"female","5-14",1,324362,0.31,"Denmark2013",343584385594,64831,"Generation Z","Europe & Central Asia"
"Denmark",2013,"male","5-14",1,339830,0.29,"Denmark2013",343584385594,64831,"Generation Z","Europe & Central Asia"
"Denmark",2014,"male","75+",61,172150,35.43,"Denmark2014",352993633221,66114,"Silent","Europe & Central Asia"
"Denmark",2014,"male","55-74",155,645001,24.03,"Denmark2014",352993633221,66114,"Boomers","Europe & Central Asia"
"Denmark",2014,"male","35-54",178,784300,22.7,"Denmark2014",352993633221,66114,"Generation X","Europe & Central Asia"
"Denmark",2014,"female","75+",36,248889,14.46,"Denmark2014",352993633221,66114,"Silent","Europe & Central Asia"
"Denmark",2014,"male","25-34",43,333712,12.89,"Denmark2014",352993633221,66114,"Millenials","Europe & Central Asia"
